image_id,split,candidate_tiles,saved_tiles,saved_positive_tiles,saved_negative_tiles,source_boxes,elapsed_seconds,status
7246,train,25,21,19,2,54,0.034026499997708015,success
7247,train,25,24,22,2,30,0.029319082997972146,success
7248,val,25,25,16,9,17,0.026542708001215942,success
7249,test,25,25,15,10,16,0.033974124999076594,success
725,train,25,6,4,2,2,0.02338624999538297,success
7250,val,25,25,18,7,23,0.033242500001506414,success
7251,train,25,4,2,2,1,0.02192158300022129,success
7252,train,25,24,22,2,61,0.03243487500003539,success
7253,train,25,9,7,2,5,0.02237004099879414,success
7254,train,25,25,24,1,119,0.031196166994050145,success
7255,train,25,6,4,2,4,0.01857416699931491,success
7256,train,25,4,2,2,2,0.020339957998658065,success
7257,train,25,6,4,2,3,0.01784445899829734,success
7258,train,25,19,17,2,19,0.025031959004991222,success
7259,test,25,25,9,16,6,0.030327332999149803,success
726,train,25,4,2,2,1,0.022274957998888567,success
7260,train,25,25,24,1,63,0.02580725000007078,success
7261,train,25,4,2,2,1,0.02119062499696156,success
7262,train,25,13,11,2,9,0.027091500000096858,success
7263,train,25,21,19,2,31,0.028984625001612585,success
7264,test,25,25,2,23,1,0.030597249999118503,success
7265,train,25,9,7,2,6,0.01903650000167545,success
7266,train,25,25,24,1,215,0.05660808299580822,success
7267,train,25,7,5,2,6,0.021482208001543768,success
7268,test,25,25,22,3,22,0.027154666000569705,success
7269,val,25,25,3,22,4,0.03533716699894285,success
727,test,25,25,18,7,26,0.0363294160051737,success
7270,train,25,9,7,2,3,0.02435824999702163,success
7271,val,25,25,13,12,7,0.03548537500319071,success
7272,train,25,8,6,2,5,0.0188696670011268,success
7273,train,25,25,25,0,51,0.02896304200112354,success
7274,train,25,3,1,2,1,0.01931825000065146,success
7275,train,25,17,15,2,24,0.027004667004803196,success
7276,train,25,19,17,2,17,0.03367108399834251,success
7277,train,25,12,10,2,18,0.028297333003138192,success
7278,train,25,3,1,2,1,0.01690920900000492,success
7279,train,25,15,13,2,14,0.03127029199822573,success
728,train,25,20,18,2,32,0.02848212500248337,success
7280,val,25,25,22,3,42,0.03182508300233167,success
7281,train,25,13,11,2,13,0.023962457999004982,success
7282,train,25,25,24,1,98,0.03440812500048196,success
7283,train,25,10,8,2,5,0.025516207999316975,success
7284,train,25,22,20,2,145,0.028925999999046326,success
7285,train,25,8,6,2,3,0.022891792003065348,success
7286,test,25,25,22,3,41,0.03168612500303425,success
7287,test,25,25,7,18,7,0.02953854200313799,success
7288,val,25,25,1,24,1,0.03552937499625841,success
7289,train,25,22,20,2,25,0.026913957997749094,success
729,val,25,25,12,13,6,0.03406116699625272,success
7290,train,25,25,24,1,92,0.05618062500434462,success
7291,train,25,23,21,2,29,0.0318195830041077,success
7292,test,25,25,23,2,66,0.02911270799813792,success
7293,train,25,23,21,2,27,0.02598500000021886,success
7294,val,25,25,13,12,28,0.02961704199697124,success
7295,train,25,18,16,2,111,0.02894141699653119,success
7296,train,25,17,15,2,22,0.023322790999372955,success
7297,train,25,17,15,2,19,0.027788833998783957,success
7298,train,25,7,5,2,2,0.021515500004170462,success
7299,train,25,17,15,2,11,0.02435479099949589,success
73,train,25,2,0,2,0,0.021270416997140273,success
730,test,25,25,19,6,63,0.036094707997108344,success
7300,train,25,19,17,2,27,0.025141500002064276,success
7301,val,25,25,17,8,15,0.025755750000826083,success
7302,train,25,6,4,2,4,0.021804083000461105,success
7303,train,25,24,22,2,40,0.025771500004339032,success
7304,train,25,21,19,2,64,0.028335167000477668,success
7305,train,25,13,11,2,6,0.0283373339989339,success
7306,train,25,25,25,0,64,0.02608499999769265,success
7307,train,25,12,10,2,9,0.0228069590011728,success
7308,train,25,25,23,2,51,0.030783999995037448,success
7309,train,25,19,17,2,32,0.029412791998765897,success
731,train,25,7,5,2,3,0.025232082996808458,success
7310,train,25,9,7,2,4,0.02410670800600201,success
7311,train,25,4,2,2,2,0.019766291996347718,success
7312,train,25,25,25,0,114,0.031426708002982195,success
7313,train,25,24,22,2,27,0.02644424999743933,success
7314,train,25,18,16,2,27,0.023682250001002103,success
7315,test,25,25,22,3,70,0.031770583998877555,success
7316,train,25,23,21,2,34,0.027673666998452973,success
7317,val,25,25,15,10,18,0.05091991699737264,success
7318,train,25,25,23,2,76,0.03324799999973038,success
7319,train,25,25,23,2,48,0.027858458997798152,success
732,test,25,25,4,21,3,0.030651583001599647,success
7320,train,25,24,22,2,30,0.026660374998755287,success
7321,train,25,16,14,2,15,0.027779333999205846,success
7322,train,25,9,7,2,9,0.021461832999193575,success
7323,train,25,5,3,2,2,0.019025042005523574,success
7324,train,25,21,19,2,26,0.02534633300092537,success
7325,val,25,25,23,2,108,0.031307624994951766,success
7326,train,25,9,7,2,9,0.023210250001284294,success
7327,train,25,9,7,2,4,0.01856762500392506,success
7328,train,25,11,9,2,6,0.022304666999843903,success
7329,train,25,23,21,2,28,0.026184916001511738,success
733,train,25,13,11,2,22,0.02913720800279407,success
7330,train,25,18,16,2,16,0.031267999998817686,success
7331,train,25,11,9,2,7,0.025991374997829553,success
7332,val,25,25,20,5,17,0.026928624996799044,success
7333,train,25,25,25,0,105,0.032603166000626516,success
7334,train,25,8,6,2,3,0.024202709006203804,success
7335,train,25,22,20,2,28,0.029024707997450605,success
7336,test,25,25,17,8,22,0.03156154099997366,success
7337,train,25,24,22,2,69,0.032696292000764515,success
7338,train,25,23,21,2,51,0.03361900000163587,success
7339,train,25,20,18,2,16,0.025421624995942693,success
734,test,25,25,20,5,54,0.036159874995064456,success
7340,val,25,25,12,13,10,0.035302582997246645,success
7341,train,25,9,7,2,6,0.025916124999639578,success
7342,train,25,22,20,2,104,0.03143866699974751,success
7343,test,25,25,16,9,21,0.052198084005794954,success
7344,test,25,25,24,1,50,0.03577941600087797,success
7345,train,25,23,21,2,31,0.026389624996227212,success
7346,train,25,22,20,2,47,0.02860179200069979,success
7347,train,25,19,17,2,21,0.02783024999371264,success
7348,val,25,25,19,6,44,0.027703708998160437,success
7349,train,25,22,20,2,29,0.0307148749998305,success
735,train,25,23,21,2,74,0.035534750000806525,success
7350,val,25,25,13,12,15,0.028785624999727588,success
7351,train,25,3,1,2,1,0.016333958999894094,success
7352,val,25,25,18,7,31,0.027313208003761247,success
7353,train,25,11,9,2,9,0.018004333003773354,success
7354,test,25,25,19,6,27,0.027742250000301283,success
7355,train,25,22,20,2,31,0.02980879099777667,success
7356,train,25,8,6,2,3,0.021469292005349416,success
7357,val,25,25,14,11,14,0.030874415999278426,success
7358,val,25,25,12,13,13,0.030328041000757366,success
7359,train,25,13,11,2,12,0.02462879200174939,success
736,test,25,25,18,7,28,0.03145166699687252,success
7360,train,25,11,9,2,9,0.023126790998503566,success
7361,train,25,25,25,0,78,0.03527933399891481,success
7362,test,25,25,23,2,84,0.03240308300155448,success
7363,test,25,25,1,24,1,0.02947525000490714,success
7364,train,25,21,19,2,22,0.026896791001490783,success
7365,train,25,24,22,2,44,0.02930812499835156,success
7366,train,25,5,3,2,3,0.020995749997382518,success
7367,train,25,7,5,2,3,0.02159845800633775,success
7368,train,25,25,23,2,60,0.03322641699924134,success
7369,train,25,24,22,2,32,0.04495825000049081,success
737,train,25,6,4,2,2,0.023406958003761247,success
7370,test,25,25,21,4,68,0.03327454199461499,success
7371,train,25,16,14,2,10,0.03027858299901709,success
7372,train,25,16,14,2,11,0.022070833001635037,success
7373,train,25,18,16,2,16,0.02298466600041138,success
7374,train,25,18,16,2,22,0.03101920799963409,success
7375,val,25,25,12,13,11,0.027019334003853146,success
7376,train,25,20,18,2,56,0.030213457997888327,success
7377,train,25,8,6,2,4,0.016877458001545165,success
7378,train,25,5,3,2,2,0.022548625005583744,success
7379,train,25,22,20,2,48,0.02773650000017369,success
738,train,25,25,24,1,137,0.036357083001348656,success
7380,train,25,14,12,2,5,0.021963291997963097,success
7381,val,25,25,16,9,25,0.034488208999391645,success
7382,train,25,8,6,2,4,0.02004191699961666,success
7383,train,25,22,20,2,48,0.025825875003647525,success
7384,test,25,25,5,20,4,0.03205941700434778,success
7385,train,25,24,22,2,42,0.03102629199565854,success
7386,test,25,25,4,21,1,0.030446249998931307,success
7387,train,25,3,1,2,1,0.017535875005705748,success
7388,train,25,22,20,2,27,0.03292741699988255,success
7389,test,25,25,22,3,86,0.033426624999265186,success
739,train,25,25,24,1,142,0.038030042000173125,success
7390,test,25,25,16,9,18,0.0553548750031041,success
7391,train,25,25,24,1,238,0.03582754200033378,success
7392,train,25,10,8,2,7,0.02473541699873749,success
7393,val,25,25,23,2,50,0.02694883399817627,success
7394,train,25,17,15,2,19,0.026878958000452258,success
7395,train,25,9,7,2,3,0.023689250003371853,success
7396,train,25,25,24,1,88,0.03582304199517239,success
7397,train,25,7,5,2,3,0.01727237500017509,success
7398,train,25,16,14,2,9,0.02330699999583885,success
7399,val,25,25,4,21,3,0.028924750004080124,success
74,train,25,2,0,2,0,0.021115875002578832,success
740,train,25,12,10,2,10,0.02725612500216812,success
7400,train,25,22,20,2,48,0.026950583996949717,success
7401,train,25,13,11,2,20,0.02491945899964776,success
7402,test,25,25,8,17,5,0.03600600000208942,success
7403,train,25,6,4,2,3,0.022714208003890235,success
7404,test,25,25,19,6,30,0.033284584002103657,success
7405,train,25,8,6,2,4,0.020856249997450504,success
7406,val,25,25,15,10,14,0.03403562499443069,success
7407,train,25,17,15,2,13,0.021645375003572553,success
7408,train,25,13,11,2,9,0.027845249998790678,success
7409,train,25,25,24,1,184,0.03080049999698531,success
741,test,25,25,1,24,1,0.03705912500299746,success
7410,train,25,18,16,2,27,0.025646292000601534,success
7411,train,25,22,20,2,29,0.0329490829972201,success
7412,val,25,25,13,12,6,0.03003004200581927,success
7413,test,25,25,2,23,1,0.06118195799353998,success
7414,train,25,21,19,2,47,0.030582874998799525,success
7415,train,25,14,12,2,13,0.02191175000189105,success
7416,train,25,9,7,2,7,0.02315870900201844,success
7417,test,25,25,2,23,1,0.03321354099898599,success
7418,train,25,25,24,1,50,0.034204083000076935,success
7419,test,25,25,7,18,5,0.02576779099763371,success
742,train,25,7,5,2,5,0.02711204200022621,success
7420,train,25,22,20,2,36,0.03038883400586201,success
7421,train,25,9,7,2,6,0.024648333004734013,success
7422,train,25,22,20,2,24,0.034056750002491754,success
7423,val,25,25,3,22,2,0.027507875005539972,success
7424,train,25,23,21,2,26,0.03176616699784063,success
7425,val,25,25,4,21,1,0.030350375003763475,success
7426,train,25,10,8,2,7,0.02028683300159173,success
7427,train,25,19,17,2,14,0.028858083998784423,success
7428,train,25,25,25,0,99,0.03379116699943552,success
7429,train,25,22,20,2,39,0.028195499995490536,success
743,val,25,25,9,16,9,0.031616832995496225,success
7430,train,25,24,22,2,65,0.03297629099688493,success
7431,train,25,21,19,2,24,0.03160945900162915,success
7432,train,25,4,2,2,1,0.016066167001554277,success
7433,train,25,20,18,2,48,0.028681667005002964,success
7434,train,25,3,1,2,1,0.02016074999846751,success
7435,train,25,5,3,2,2,0.019667666994791944,success
7436,test,25,25,12,13,7,0.026376624999102205,success
7437,train,25,4,2,2,1,0.017465333003201522,success
7438,val,25,25,17,8,22,0.027293624996673316,success
7439,train,25,5,3,2,2,0.017343542000162415,success
744,train,25,7,5,2,4,0.02210075000039069,success
7440,train,25,20,18,2,29,0.02551912499620812,success
7441,train,25,12,10,2,7,0.021337124999263324,success
7442,val,25,25,17,8,20,0.04450945799908368,success
7443,train,25,3,1,2,1,0.01735295799880987,success
7444,train,25,13,11,2,11,0.028052917004970368,success
7445,train,25,16,14,2,6,0.023220000002766028,success
7446,train,25,16,14,2,21,0.0236986669988255,success
7447,train,25,20,18,2,28,0.02867662499920698,success
7448,train,25,24,22,2,58,0.029423375002807006,success
7449,train,25,20,18,2,48,0.027980042003036942,success
745,train,25,25,25,0,226,0.038375083000573795,success
7450,train,25,7,5,2,5,0.020047291000082623,success
7451,val,25,25,9,16,6,0.03140608299872838,success
7452,val,25,25,20,5,42,0.026368332997662947,success
7453,test,25,25,3,22,2,0.04552329199941596,success
7454,train,25,22,20,2,35,0.026184832997387275,success
7455,train,25,3,1,2,1,0.017184292002639268,success
7456,train,25,7,5,2,2,0.017795833002310246,success
7457,train,25,24,22,2,48,0.02589733300555963,success
7458,train,25,20,18,2,29,0.024861750003765337,success
7459,train,25,4,2,2,1,0.016829624997626524,success
746,train,25,25,25,0,160,0.03664987500087591,success
7460,val,25,25,1,24,1,0.027906832998269238,success
7461,train,25,3,1,2,1,0.01736949999758508,success
7462,train,25,21,19,2,41,0.02970458300114842,success
7463,train,25,11,9,2,4,0.026865624997299165,success
7464,train,25,20,18,2,19,0.025382957996043842,success
7465,val,25,25,10,15,7,0.030760749999899417,success
7466,train,25,15,13,2,14,0.02929624999524094,success
7467,train,25,23,21,2,44,0.028671708998444956,success
7468,test,25,25,6,19,5,0.025505582998448517,success
7469,test,25,25,8,17,4,0.03560420800204156,success
747,val,25,25,19,6,66,0.03403583399631316,success
7470,val,25,25,3,22,2,0.029902500005846377,success
7471,train,25,25,24,1,115,0.02994504100206541,success
7472,train,25,21,19,2,27,0.029931834003946278,success
7473,train,25,7,5,2,6,0.022664083997369744,success
7474,train,25,21,19,2,21,0.024689208999916445,success
7475,train,25,11,9,2,10,0.02217120800196426,success
7476,train,25,12,10,2,8,0.022064708995458204,success
7477,test,25,25,9,16,6,0.02900245800265111,success
7478,test,25,25,4,21,3,0.05216658300196286,success
7479,test,25,25,19,6,16,0.034364833001745865,success
748,train,25,4,2,2,3,0.020592291999491863,success
7480,train,25,25,23,2,62,0.029710083996178582,success
7481,train,25,15,13,2,11,0.029559500006143935,success
7482,train,25,21,19,2,30,0.032308667003235314,success
7483,train,25,25,24,1,52,0.032551415999478195,success
7484,train,25,4,2,2,2,0.022088042001996655,success
7485,test,25,25,21,4,34,0.024700582995137665,success
7486,train,25,3,1,2,1,0.020172167001874186,success
7487,train,25,4,2,2,1,0.019464917000732385,success
7488,train,25,15,13,2,9,0.026904915997874923,success
7489,train,25,22,20,2,37,0.029961000000184868,success
749,val,25,25,7,18,5,0.03522687499935273,success
7490,train,25,13,11,2,10,0.02153945899772225,success
7491,val,25,25,2,23,2,0.03011950000654906,success
7492,train,25,8,6,2,6,0.023562957998365164,success
7493,train,25,6,4,2,1,0.02233933299430646,success
7494,train,25,3,1,2,2,0.01857508299872279,success
7495,train,25,12,10,2,7,0.027993417003017385,success
7496,train,25,7,5,2,5,0.021152042005269323,success
7497,test,25,25,19,6,35,0.03420008300599875,success
7498,val,25,25,19,6,39,0.02610508300131187,success
7499,train,25,20,18,2,37,0.02726266600075178,success
75,train,25,2,0,2,0,0.019257499996456318,success
750,val,25,25,1,24,1,0.030728666002687532,success
7500,test,25,25,13,12,8,0.027051416000176687,success
7501,train,25,9,7,2,6,0.023596166000061203,success
7502,train,25,9,7,2,5,0.019447666993073653,success
7503,train,25,8,6,2,4,0.018159375002142042,success
7504,train,25,23,21,2,36,0.027956208999967203,success
7505,train,25,7,5,2,3,0.023324667003180366,success
7506,val,25,25,10,15,20,0.03127600000152597,success
7507,val,25,25,6,19,3,0.05220079199352767,success
7508,train,25,6,4,2,2,0.02406087500276044,success
7509,train,25,25,23,2,64,0.03227179100213107,success
751,train,25,7,5,2,4,0.02284033299656585,success
7510,train,25,25,23,2,37,0.030094334004388656,success
7511,test,25,25,4,21,2,0.029808166000293568,success
7512,train,25,3,1,2,1,0.0198848750005709,success
7513,train,25,6,4,2,2,0.01903933400171809,success
7514,test,25,25,2,23,1,0.03058058299939148,success
7515,train,25,24,22,2,55,0.03539683399867499,success
7516,train,25,25,23,2,107,0.033422916996642016,success
7517,train,25,24,22,2,78,0.03563787500024773,success
7518,val,25,25,11,14,7,0.02694816599978367,success
7519,train,25,25,23,2,18,0.029747709006187506,success
752,train,25,11,9,2,9,0.024896082999475766,success
7520,train,25,3,1,2,1,0.019535375002305955,success
7521,train,25,22,20,2,38,0.028461374997277744,success
7522,train,25,12,10,2,7,0.02504070800205227,success
7523,train,25,21,19,2,26,0.02828266600408824,success
7524,train,25,24,22,2,67,0.035261916993476916,success
7525,train,25,3,1,2,1,0.01660920799622545,success
7526,val,25,25,20,5,36,0.02830158299912,success
7527,train,25,4,2,2,1,0.021170874999370426,success
7528,train,25,25,23,2,70,0.03228062500420492,success
7529,val,25,25,20,5,36,0.0301820829990902,success
753,val,25,25,6,19,3,0.03553908399771899,success
7530,train,25,22,20,2,13,0.03001320899784332,success
7531,test,25,25,9,16,7,0.028773958998499438,success
7532,test,25,25,20,5,20,0.03130175000114832,success
7533,train,25,10,8,2,8,0.022389792000467423,success
7534,test,25,25,1,24,1,0.02854333399591269,success
7535,train,25,25,25,0,175,0.057634875003714114,success
7536,val,25,25,19,6,23,0.032943749996775296,success
7537,train,25,25,24,1,41,0.02489775000140071,success
7538,test,25,25,23,2,44,0.027363834000425413,success
